,Country,Age,Gender,playlist_id,link,music_genre
1072,Slovenia,25-29,male,spotify:playlist:0CwV4ekUzUYARI2pNRPpdp,https://everynoise.com/everydemo.cgi?root=SI%2025-29m&amp;gscope=all&amp;ascope=all,"['turbo folk', 'slovenian pop', 'slovenian rock', 'balkan trap', 'croatian pop', 'narodna muzika', 'balkan hip hop', 'narodno zabavna', 'serbian hip hop', 'yugoslav rock', 'balkan drill', 'slovenian indie']"
1073,South Africa,0-17,female,spotify:playlist:2dnZk83LbYE65tEBXV3Ev4,https://everynoise.com/everydemo.cgi?root=ZA%200-17f&amp;gscope=all&amp;ascope=all,"['south african pop', 'afro soul', 'amapiano', 'afrikaans', 'south african hip hop', 'south african alternative', 'south african trap', 'kasi rap', 'african rock', 'south african house', 'south african pop dance', 'cape town indie', 'south african r&b', 'afro r&b', 'south african deep house', 'underground amapiano']"
1074,South Africa,0-17,male,spotify:playlist:7M51hFgBVW3LQ4WiWIj5qP,https://everynoise.com/everydemo.cgi?root=ZA%200-17m&amp;gscope=all&amp;ascope=all,"['south african pop', 'afro soul', 'amapiano', 'south african hip hop', 'south african trap', 'afrikaans', 'african rock', 'south african alternative', 'kasi rap', 'underground amapiano', 'cape town indie', 'south african deep house', 'south african house']"
1075,South Africa,18-24,female,spotify:playlist:6tJGlk3mKmASFzRaGQs9eY,https://everynoise.com/everydemo.cgi?root=ZA%2018-24f&amp;gscope=all&amp;ascope=all,"['afro soul', 'south african pop', 'south african gospel', 'south african hip hop', 'amapiano', 'south african alternative', 'gqom', 'south african house', 'kasi rap', 'south african pop dance', 'south african r&b', 'south african trap', 'afrikaans', 'afro r&b', 'clap and tap', 'south african choral', 'afro house', 'naija worship']"
1076,South Africa,18-24,male,spotify:playlist:7G50wMRB5EogChcFAgRUUD,https://everynoise.com/everydemo.cgi?root=ZA%2018-24m&amp;gscope=all&amp;ascope=all,"['south african hip hop', 'afro soul', 'south african pop', 'south african trap', 'amapiano', 'kasi rap', 'south african r&b', 'south african alternative', 'underground amapiano', 'afro r&b', 'venda rap']"
1077,South Africa,18-24,nonbinary,spotify:playlist:36vPsWKedfkTH55gPkU5JJ,https://everynoise.com/everydemo.cgi?root=ZA%2018-24n&amp;gscope=all&amp;ascope=all,"['afro soul', 'south african pop', 'amapiano', 'south african hip hop', 'alternative r&b', 'r&b', 'chill r&b', 'indie r&b', 'indie soul', 'pop', 'south african trap', 'afro r&b', 'dance pop', 'neo soul']"
1078,South Africa,25-29,female,spotify:playlist:1u5nfuLqxlikCTypTIbVef,https://everynoise.com/everydemo.cgi?root=ZA%2025-29f&amp;gscope=all&amp;ascope=all,"['afro soul', 'south african pop', 'south african gospel', 'south african alternative', 'clap and tap', 'south african pop dance', 'afrikaans', 'afro house', 'zcc', 'amapiano', 'kasi rap', 'maskandi', 'naija worship', 'south african choral', 'south african house', 'south african jazz', 'south african modern jazz']"
1079,South Africa,25-29,male,spotify:playlist:2uO0JUHvJ8d3aJyEgSILEr,https://everynoise.com/everydemo.cgi?root=ZA%2025-29m&amp;gscope=all&amp;ascope=all,"['afro soul', 'south african pop', 'south african house', 'south african deep house', 'afro house', 'south african hip hop', 'kasi rap', 'amapiano', 'kwaito', 'south african alternative', 'south african trap', 'deep house', 'maskandi', 'african rock', 'afrikaans']"
1080,South Africa,30-34,female,spotify:playlist:1ZGwzutypnjpfCcHdOYk48,https://everynoise.com/everydemo.cgi?root=ZA%2030-34f&amp;gscope=all&amp;ascope=all,"['afro soul', 'south african gospel', 'south african pop', 'clap and tap', 'maskandi', 'south african alternative', 'zcc', 'afrikaans', 'naija worship', 'bolobedu house', 'contemporary r&b', 'kasi rap', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
1081,South Africa,30-34,male,spotify:playlist:14rCx14Lqcl39VbCXykdVd,https://everynoise.com/everydemo.cgi?root=ZA%2030-34m&amp;gscope=all&amp;ascope=all,"['afro soul', 'south african house', 'south african pop', 'south african deep house', 'afro house', 'kwaito', 'kasi rap', 'south african jazz', 'deep house', 'south african hip hop', 'maskandi', 'soulful house', 'african rock', 'afrikaans', 'cape town indie', 'south african rock', 'vocal house']"
1082,South Africa,35-44,female,spotify:playlist:0Jwknq0e0iJ8DkiezfloXG,https://everynoise.com/everydemo.cgi?root=ZA%2035-44f&amp;gscope=all&amp;ascope=all,"['afro soul', 'south african gospel', 'south african pop', 'afrikaans', 'african rock', 'afrikaans gospel', 'contemporary r&b', 'naija worship', 'new jack swing', 'r&b', 'urban contemporary', 'neo soul', 'quiet storm', 'south african alternative', 'south african jazz', 'south african pop dance', 'zcc']"
1083,South Africa,35-44,male,spotify:playlist:16iJ8ITUEVVSvYDIrwjESF,https://everynoise.com/everydemo.cgi?root=ZA%2035-44m&amp;gscope=all&amp;ascope=all,"['afro soul', 'kwaito', 'south african jazz', 'south african pop', 'afropop', 'quiet storm', 'sungura', 'zim urban groove', 'funk', 'disco', 'maskandi', 'post-disco', 'soul', 'urban contemporary', 'classic soul', 'south african gospel', 'contemporary r&b', 'kasi rap', 'south african house', 'african rock', 'afrikaans', 'deep house', 'neo soul', 'south african alternative', 'r&b', 'sesotho pop', 'smooth jazz', 'soft rock', 'soulful house', 'south african hip hop', 'southern soul', 'venda pop', 'vocal house', 'world']"
1084,South Africa,45-54,female,spotify:playlist:0xUH6N7tr3QHnRAoRqY6Fs,https://everynoise.com/everydemo.cgi?root=ZA%2045-54f&amp;gscope=all&amp;ascope=all,"['afrikaans', 'south african pop', 'south african country', 'african rock', 'afrikaans gospel', 'afro soul', 'south african alternative', 'south african gospel']"
1085,South Africa,45-54,male,spotify:playlist:5UPQ95ni2WISXG2wBCa3Tr,https://everynoise.com/everydemo.cgi?root=ZA%2045-54m&amp;gscope=all&amp;ascope=all,"['afrikaans', 'south african pop', 'african rock', 'south african country', 'afro soul', 'afropop', 'south african jazz', 'boeremusiek', 'south african alternative']"
1086,South Africa,55-64,female,spotify:playlist:2Bnpj0vmMMwCYdFgxxzGdo,https://everynoise.com/everydemo.cgi?root=ZA%2055-64f&amp;gscope=all&amp;ascope=all,"['afrikaans', 'south african pop', 'south african country', 'african rock', 'country rock', 'soft rock', 'classic uk pop', 'folk rock', 'classic country pop', 'mellow gold', 'adult standards', 'bubblegum pop', 'country', 'brill building pop', 'singer-songwriter', 'afrikaans gospel', 'album rock', 'ccm', 'christian music', 'classic rock', 'classic schlager', 'new wave pop', 'rock', 'rock-and-roll', 'schlager', 'south african alternative', 'volksmusik', 'world worship', 'worship']"
1087,South Africa,55-64,male,spotify:playlist:3f507QZAQZoegOVWrtjTfg,https://everynoise.com/everydemo.cgi?root=ZA%2055-64m&amp;gscope=all&amp;ascope=all,"['afrikaans', 'south african pop', 'african rock', 'south african country', 'south african alternative', 'boeremusiek', 'classic uk pop']"
1088,South Africa,65+,male,spotify:playlist:00tYD9BDfKvGnB2vLCJG8e,https://everynoise.com/everydemo.cgi?root=ZA%2065%2Bm&amp;gscope=all&amp;ascope=all,"['folk rock', 'mellow gold', 'soft rock', 'classic rock', 'country rock', 'adult standards', 'brill building pop', 'rock', 'singer-songwriter', 'album rock', 'bubblegum pop', 'folk', 'rock-and-roll', 'psychedelic rock', 'art rock', 'rockabilly', 'roots rock', 'blues rock', 'classic uk pop', 'british invasion', 'merseybeat', 'beatlesque', 'british folk', 'nashville sound', 'classic country pop', 'disco', 'lounge', 'soul']"
1089,South Korea,0-17,female,spotify:playlist:3q5SxopxKj96GlTrrdQtxG,https://everynoise.com/everydemo.cgi?root=KR%200-17f&amp;gscope=all&amp;ascope=all,"['korean pop', 'k-rap', 'k-pop', 'k-indie', 'korean r&b', 'k-pop boy group', 'k-rock', 'korean trap', 'korean city pop', 'korean ost']"
1090,South Korea,0-17,male,spotify:playlist:6zWYJv1u0etfaZ1GopTLlH,https://everynoise.com/everydemo.cgi?root=KR%200-17m&amp;gscope=all&amp;ascope=all,"['korean pop', 'k-rap', 'k-pop', 'korean r&b', 'korean underground rap', 'k-indie', 'korean trap', 'classic k-pop', 'k-rock']"
1091,South Korea,18-24,female,spotify:playlist:4JNWAUDcOtsr5QPKHRNJfX,https://everynoise.com/everydemo.cgi?root=KR%2018-24f&amp;gscope=all&amp;ascope=all,"['k-indie', 'korean pop', 'k-rap', 'k-pop', 'korean r&b', 'k-rock', 'korean indie rock', 'korean singer-songwriter', 'k-pop girl group', 'classic k-pop', 'korean city pop', 'korean dream pop', 'korean indie folk', 'korean ost', 'korean superband', 'korean trap']"
1092,South Korea,18-24,male,spotify:playlist:1Fvee8cgpyFDhCJZM9c97q,https://everynoise.com/everydemo.cgi?root=KR%2018-24m&amp;gscope=all&amp;ascope=all,"['k-rap', 'korean pop', 'korean underground rap', 'korean trap', 'korean r&b', 'k-indie', 'classic k-pop', 'korean city pop']"
1093,South Korea,18-24,nonbinary,spotify:playlist:5KtdlMLvscqeysFSxryKLQ,https://everynoise.com/everydemo.cgi?root=KR%2018-24n&amp;gscope=all&amp;ascope=all,"['korean pop', 'k-pop', 'k-rap', 'korean r&b', 'k-indie', 'k-pop girl group', 'k-pop boy group', 'korean trap']"
1094,South Korea,25-29,female,spotify:playlist:4uqDh62cJy0laksCY46LgR,https://everynoise.com/everydemo.cgi?root=KR%2025-29f&amp;gscope=all&amp;ascope=all,"['korean pop', 'k-indie', 'k-pop', 'k-rap', 'korean r&b', 'k-rock', 'classic k-pop', 'korean city pop', 'k-pop girl group', 'korean singer-songwriter', 'korean indie rock', 'korean old school hip hop', 'korean ost', 'k-pop boy group', 'korean electropop']"
1095,South Korea,25-29,male,spotify:playlist:6Zz5gTCnzVF2Fdk8TTzXj3,https://everynoise.com/everydemo.cgi?root=KR%2025-29m&amp;gscope=all&amp;ascope=all,"['korean pop', 'k-rap', 'k-indie', 'k-pop', 'k-rock', 'korean r&b', 'korean underground rap', 'korean trap', 'classic k-pop', 'korean city pop', 'korean indie rock']"
1096,South Korea,30-34,female,spotify:playlist:7ukypkjNB5Pcp3WIhCban6,https://everynoise.com/everydemo.cgi?root=KR%2030-34f&amp;gscope=all&amp;ascope=all,"['korean pop', 'k-pop', 'k-rap', 'k-indie', 'korean r&b', 'classic k-pop', 'k-rock', 'k-pop girl group', 'korean old school hip hop', 'korean singer-songwriter', 'chill r&b', 'k-pop boy group', 'korean ost']"
1097,South Korea,30-34,male,spotify:playlist:7rOpsK00ZwEo2UDhA9XXrN,https://everynoise.com/everydemo.cgi?root=KR%2030-34m&amp;gscope=all&amp;ascope=all,"['korean pop', 'k-indie', 'k-rock', 'k-pop', 'k-rap', 'classic k-pop', 'korean singer-songwriter', 'korean city pop', 'korean r&b', 'korean indie rock', 'korean ost']"
1098,South Korea,35-44,female,spotify:playlist:0hM7OwxExpD0Zl97zgQvH7,https://everynoise.com/everydemo.cgi?root=KR%2035-44f&amp;gscope=all&amp;ascope=all,"['korean pop', 'k-pop', 'trot', 'classic k-pop', 'k-indie', 'k-rap', 'k-rock', 'korean singer-songwriter', 'k-pop boy group', 'korean r&b', 'korean old school hip hop', 'korean ost']"
1099,South Korea,35-44,male,spotify:playlist:6xWxafbgy7SXgEpHOyGLER,https://everynoise.com/everydemo.cgi?root=KR%2035-44m&amp;gscope=all&amp;ascope=all,"['korean pop', 'classic k-pop', 'k-pop', 'k-rock', 'k-indie', 'k-rap', 'classic korean pop', 'korean old school hip hop', 'korean ost', 'korean singer-songwriter', 'k-pop boy group', 'k-pop girl group', 'korean city pop']"
1100,South Korea,45-54,female,spotify:playlist:6cdS370SaUB4kLgyA1KOZU,https://everynoise.com/everydemo.cgi?root=KR%2045-54f&amp;gscope=all&amp;ascope=all,"['korean pop', 'classic korean pop', 'trot', 'k-indie', 'k-pop', 'classic k-pop', 'k-rock', 'korean singer-songwriter', 'acoustic blues', 'album rock', 'blues', 'bossa nova', 'k-pop girl group', 'korean city pop', 'korean r&b', 'mellow gold', 'rock', 'scorecore', 'singer-songwriter', 'soft rock', 'soundtrack', 'traditional blues']"
1101,South Korea,45-54,male,spotify:playlist:4lvV8JvVAgL9kyfcZZme4O,https://everynoise.com/everydemo.cgi?root=KR%2045-54m&amp;gscope=all&amp;ascope=all,"['korean pop', 'k-rock', 'k-indie', 'classic k-pop', 'k-pop', 'classic korean pop', 'korean singer-songwriter', 'k-rap', 'korean city pop', 'korean mask singer', 'korean ost', 'korean r&b']"
1102,South Korea,55-64,female,spotify:playlist:0zcfYPIJkNpvqbVNbwLy3y,https://everynoise.com/everydemo.cgi?root=KR%2055-64f&amp;gscope=all&amp;ascope=all,"['korean pop', 'trot', 'k-pop', 'classic korean pop', 'k-indie', 'classic k-pop', 'k-rock', 'korean singer-songwriter', 'korean r&b', 'acoustic blues', 'album rock', 'blues', 'bossa nova', 'k-pop boy group', 'korean city pop', 'mellow gold', 'progressive house', 'progressive trance', 'rock', 'singer-songwriter', 'soft rock', 'traditional blues']"
1103,Spain,0-17,female,spotify:playlist:0dnTvReq7noahioYWNeyLs,https://everynoise.com/everydemo.cgi?root=ES%200-17f&amp;gscope=all&amp;ascope=all,"['rap espanol', 'urbano espanol', 'trap latino', 'spanish hip hop', 'flamenco urbano', 'reggaeton flow', 'drill espanol', 'reggaeton', 'latin', 'latin hip hop', 'spanish pop', 'drill dominicano', 'neoperreo', 'trap dominicano', 'dominican pop', 'rap catala', 'rap latina', 'rap politico', 'rap underground espanol', 'trap catala']"
1104,Spain,0-17,male,spotify:playlist:6HRFtqcxGlLcZacZo51Ve9,https://everynoise.com/everydemo.cgi?root=ES%200-17m&amp;gscope=all&amp;ascope=all,"['drill espanol', 'rap espanol', 'urbano espanol', 'drill dominicano', 'trap latino', 'cornetas y tambores', 'flamenco urbano', 'rap underground espanol']"
1105,Spain,0-17,nonbinary,spotify:playlist:0ihy6sCHAlVNdfL8muyHfI,https://everynoise.com/everydemo.cgi?root=ES%200-17n&amp;gscope=all&amp;ascope=all,"['urbano espanol', 'rap espanol', 'trap latino', 'spanish pop', 'flamenco urbano', 'reggaeton flow', 'reggaeton', 'drill espanol', 'latin pop', 'cantautor', 'latin', 'dominican pop', 'pop flamenco', 'spanish pop rock', 'dembow', 'latin hip hop', 'rap dominicano', 'spanish hip hop', 'latin arena pop', 'latin viral pop', 'neoperreo', 'rap canario', 'argentine hip hop', 'eurovision', 'hyperpop en espanol', 'latin talent show', 'musica catalana', 'rap catala', 'rap latina', 'rock en espanol', 'spanish rock', 'trap argentino', 'trap boricua', 'trap catala', 'trap triste']"
1106,Spain,18-24,female,spotify:playlist:2zQMAVIN1sqMIkdKHBoOfb,https://everynoise.com/everydemo.cgi?root=ES%2018-24f&amp;gscope=all&amp;ascope=all,"['rap espanol', 'urbano espanol', 'trap latino', 'spanish pop', 'flamenco urbano', 'spanish hip hop', 'reggaeton', 'latin', 'neoperreo', 'trap catala', 'electro bailando', 'electro latino', 'emo trap en espanol', 'latin hip hop', 'latin viral pop', 'musica catalana', 'pop flamenco', 'rap catala', 'rap latina', 'rap politico', 'rap underground espanol', 'reggaeton flow']"
1107,Spain,18-24,male,spotify:playlist:1rTDGmnjNakc6bLBIGaJWj,https://everynoise.com/everydemo.cgi?root=ES%2018-24m&amp;gscope=all&amp;ascope=all,"['rap espanol', 'urbano espanol', 'drill espanol', 'rap underground espanol', 'trap latino', 'flamenco urbano', 'spanish hip hop', 'boom bap espanol', 'rap canario', 'rap politico']"
1108,Spain,18-24,nonbinary,spotify:playlist:5e2YidS2anL0xS7ItbEdwy,https://everynoise.com/everydemo.cgi?root=ES%2018-24n&amp;gscope=all&amp;ascope=all,"['urbano espanol', 'rap espanol', 'trap latino', 'acoustic cover', 'channel pop', 'viral pop', 'spanish hip hop', 'flamenco urbano', 'spanish pop', 'drill espanol', 'rap politico', 'hyperpop en espanol', 'latin pop', 'neoperreo', 'rap underground espanol', 'cantautor', 'dominican pop', 'emo trap en espanol', 'latin', 'latin hip hop', 'latin viral pop', 'rap catala', 'rap dominicano', 'rap latina', 'reggaeton', 'reggaeton flow', 'spanish pop rock', 'trap catala']"
1109,Spain,25-29,female,spotify:playlist:4J84i5o4CtYdkq70Mk3JsY,https://everynoise.com/everydemo.cgi?root=ES%2025-29f&amp;gscope=all&amp;ascope=all,"['spanish pop', 'rap espanol', 'musica catalana', 'urbano espanol', 'spanish indie pop', 'pop flamenco', 'indie catala', 'latin rock', 'latin viral pop', 'spanish rock', 'cantautor', 'spanish hip hop', 'flamenco urbano', 'spanish noise pop', 'latin pop', 'rap catala', 'rap latina', 'reggae catala', 'rock catala', 'rumba', 'spanish modern rock', 'trap catala', 'eurovision', 'flamenco fusion', 'indie valenciana', 'italian hip hop', 'latin talent show', 'mestissatge', 'spanish pop rock']"
1110,Spain,25-29,male,spotify:playlist:5f9pY64QWMI8XSsi5BYvxJ,https://everynoise.com/everydemo.cgi?root=ES%2025-29m&amp;gscope=all&amp;ascope=all,"['urbano espanol', 'rap espanol', 'spanish hip hop', 'rap underground espanol', 'boom bap espanol', 'rap politico', 'flamenco urbano', 'drill espanol', 'pop flamenco', 'rap canario', 'spanish punk', 'trap latino', 'musica catalana', 'spanish pop', 'punk urbano', 'rap galego', 'spanish pop rock']"
1111,Spain,25-29,nonbinary,spotify:playlist:3Kuqn1QoPCVO4AcutLNQMM,https://everynoise.com/everydemo.cgi?root=ES%2025-29n&amp;gscope=all&amp;ascope=all,"['spanish pop', 'rap espanol', 'latin pop', 'urbano espanol', 'latin arena pop', 'cantautor', 'pop flamenco', 'spanish pop rock', 'latin viral pop', 'trap latino', 'rumba', 'flamenco urbano', 'drill espanol', 'spanish rock', 'latin talent show', 'eurovision', 'spanish hip hop', 'spanish indie pop', 'spanish synthpop', 'dominican pop', 'electro latino', 'latin', 'musica catalana', 'neoperreo', 'rap canario', 'rap conciencia']"
1112,Spain,30-34,female,spotify:playlist:04F2COXknuIFHSglEWT1Rw,https://everynoise.com/everydemo.cgi?root=ES%2030-34f&amp;gscope=all&amp;ascope=all,"['spanish pop', 'spanish indie pop', 'latin rock', 'cantautor', 'spanish modern rock', 'musica catalana', 'spanish rock', 'spanish noise pop', 'pop flamenco', 'indie catala', 'latin pop', 'rap espanol', 'flamenco urbano', 'rumba', 'murcia indie', 'urbano espanol', 'latin arena pop', 'latin viral pop', 'mestissatge', 'rock alternativo espanol', 'spanish hip hop', 'electro latino', 'euskal musica', 'italian hip hop', 'reggae catala', 'rock catala']"
1113,Spain,30-34,male,spotify:playlist:1vaZxGbd5jlnHD3gO04ztp,https://everynoise.com/everydemo.cgi?root=ES%2030-34m&amp;gscope=all&amp;ascope=all,"['flamenco urbano', 'pop flamenco', 'spanish hip hop', 'spanish punk', 'punk urbano', 'rap espanol', 'rumba', 'urbano espanol', 'rap politico', 'rap underground espanol', 'boom bap espanol', 'spanish pop', 'rock andaluz', 'cantautor', 'flamenco', 'flamenco fusion', 'rock en asturiano', 'spanish metal', 'drill espanol', 'latin rock', 'nuevo flamenco', 'rap catala', 'rap conciencia', 'rap metal espanol', 'rock en espanol', 'ska espanol', 'spanish reggae', 'spanish rock', 'trap latino']"
1114,Spain,30-34,nonbinary,spotify:playlist:6KjVupfsiGjnB8n7yMA3dX,https://everynoise.com/everydemo.cgi?root=ES%2030-34n&amp;gscope=all&amp;ascope=all,"['spanish pop', 'latin pop', 'cantautor', 'pop flamenco', 'latin arena pop', 'rumba', 'spanish pop rock', 'rap espanol', 'latin viral pop', 'spanish new wave', 'spanish rock', 'urbano espanol', 'flamenco urbano', 'latin talent show', 'rock en espanol', 'flamenco fusion', 'electro latino', 'eurovision', 'spanish indie pop', 'dominican pop', 'italian hip hop', 'latin', 'latin rock', 'musica canaria', 'rap canario', 'rap conciencia', 'spanish hip hop', 'spanish synthpop']"
1115,Spain,35-44,female,spotify:playlist:2j66PNncxmGTYRU8yUDcsD,https://everynoise.com/everydemo.cgi?root=ES%2035-44f&amp;gscope=all&amp;ascope=all,"['spanish pop', 'spanish indie pop', 'latin rock', 'cantautor', 'pop flamenco', 'latin pop', 'rumba', 'latin arena pop', 'spanish modern rock', 'spanish noise pop', 'spanish pop rock', 'spanish rock', 'flamenco urbano', 'latin viral pop', 'indie catala', 'latin talent show', 'murcia indie', 'musica catalana', 'rock alternativo espanol', 'spanish folk rock', 'spanish indie folk', 'electro latino', 'eurovision', 'flamenco fusion', 'granada indie', 'reggae catala', 'spanish synthpop']"
1116,Spain,35-44,male,spotify:playlist:5sGznEkvjX7xmSek8RcuXU,https://everynoise.com/everydemo.cgi?root=ES%2035-44m&amp;gscope=all&amp;ascope=all,"['spanish punk', 'punk urbano', 'cantautor', 'spanish pop', 'latin rock', 'spanish indie pop', 'cantaditas', 'spanish metal', 'spanish new wave', 'rock andaluz', 'rumba', 'spanish rock', 'eurodance', 'rock en espanol', 'spanish noise pop', 'belgian dance', 'latin metal', 'ruta destroy', 'flamenco', 'indie extremena', 'makina', 'rap metal espanol', 'spanish modern rock', 'flamenco fusion', 'nuevo flamenco', 'pop flamenco', 'rock alternativo espanol', 'bubble trance', 'europop', 'galician rock', 'granada indie', 'hip house', 'progressive house', 'progressive trance', 'progressive uplifting trance', 'spanish progressive rock', 'trance', 'uplifting trance']"
1117,Spain,35-44,nonbinary,spotify:playlist:1nCNatw8U6DxXE53R9Kpsl,https://everynoise.com/everydemo.cgi?root=ES%2035-44n&amp;gscope=all&amp;ascope=all,"['spanish pop', 'cantautor', 'latin pop', 'rumba', 'spanish new wave', 'spanish pop rock', 'latin arena pop', 'pop flamenco', 'latin viral pop', 'rock en espanol', 'spanish rock', 'spanish indie pop', 'latin rock', 'latin talent show', 'flamenco fusion', 'electro latino', 'musica catalana', 'rap espanol', 'spanish noise pop', 'eurovision', 'flamenco', 'latin', 'latin alternative', 'murcia indie', 'nuevo flamenco', 'rock andaluz', 'spanish folk rock', 'spanish punk']"
1118,Spain,45-54,female,spotify:playlist:4UShsT3ww3hJ1omggekrgx,https://everynoise.com/everydemo.cgi?root=ES%2045-54f&amp;gscope=all&amp;ascope=all,"['spanish pop', 'cantautor', 'rumba', 'pop flamenco', 'spanish new wave', 'latin pop', 'spanish pop rock', 'latin arena pop', 'flamenco', 'spanish rock', 'latin rock', 'latin viral pop', 'nuevo flamenco', 'rock en espanol', 'spanish indie pop', 'flamenco urbano', 'spanish synthpop', 'cante flamenco', 'latin', 'latin talent show', 'mexican pop', 'spanish folk rock', 'copla', 'indie catala', 'spanish noise pop']"
1119,Spain,45-54,male,spotify:playlist:1odT0pMYvMsUq64b9TWqCB,https://everynoise.com/everydemo.cgi?root=ES%2045-54m&amp;gscope=all&amp;ascope=all,"['spanish new wave', 'cantautor', 'spanish pop', 'spanish punk', 'rock en espanol', 'spanish indie pop', 'latin rock', 'punk urbano', 'spanish noise pop', 'ruta destroy', 'galician rock', 'new wave', 'spanish rockabilly', 'latin metal', 'rockabilly en espanol', 'rumba', 'celtic rock', 'granada indie', 'indie extremena', 'musica aragonesa', 'new romantic', 'new wave pop', 'spanish metal', 'spanish modern rock', 'spanish rock', 'synthpop']"
1120,Spain,45-54,nonbinary,spotify:playlist:7oOfwvUlwaIltZ4kIV93sA,https://everynoise.com/everydemo.cgi?root=ES%2045-54n&amp;gscope=all&amp;ascope=all,"['spanish pop', 'cantautor', 'spanish new wave', 'latin pop', 'rumba', 'rock en espanol', 'latin arena pop', 'spanish pop rock', 'pop flamenco', 'spanish punk', 'latin viral pop', 'spanish rock', 'latin rock', 'punk urbano', 'spanish indie pop', 'flamenco', 'latin talent show', 'spanish noise pop', 'flamenco fusion', 'nuevo flamenco', 'rock andaluz', 'spanish synthpop', 'eurovision', 'galician rock', 'latin', 'latin metal', 'murcia indie', 'spanish folk rock', 'spanish rockabilly']"
1121,Spain,55-64,female,spotify:playlist:3YwcVUq8glKfzvzotqJozc,https://everynoise.com/everydemo.cgi?root=ES%2055-64f&amp;gscope=all&amp;ascope=all,"['spanish pop', 'cantautor', 'rumba', 'spanish invasion', 'pop flamenco', 'pop romantico', 'spanish new wave', 'copla', 'latin pop', 'spanish pop rock', 'cancion melodica', 'flamenco', 'latin arena pop', 'trova', 'cante flamenco', 'classic italian pop', 'nuevo flamenco', 'sevillanas', 'bolero', 'italian adult pop', 'rock andaluz', 'spanish classical']"
1122,Spain,55-64,male,spotify:playlist:6shnkPcqNqFLSDg6NiWDRs,https://everynoise.com/everydemo.cgi?root=ES%2055-64m&amp;gscope=all&amp;ascope=all,"['spanish new wave', 'cantautor', 'spanish pop', 'spanish invasion', 'rumba', 'pop romantico', 'rock en espanol', 'rock andaluz', 'spanish prog', 'cancion melodica', 'classic italian pop', 'spanish punk', 'catalan folk', 'flamenco', 'italian adult pop', 'rock catala', 'spanish folk', 'trova', 'early music', 'galego', 'musica aragonesa', 'renaissance', 'spanish folk rock', 'spanish noise pop']"
1123,Spain,55-64,nonbinary,spotify:playlist:1u0JHGwY5nW1n6DZk6yK4R,https://everynoise.com/everydemo.cgi?root=ES%2055-64n&amp;gscope=all&amp;ascope=all,"['spanish pop', 'cantautor', 'spanish new wave', 'rumba', 'rock en espanol', 'latin pop', 'latin arena pop', 'spanish pop rock', 'spanish rock', 'eurovision', 'latin viral pop', 'pop flamenco']"
1124,Spain,65+,female,spotify:playlist:4osVoLJfnPuMxXB3Osf5fo,https://everynoise.com/everydemo.cgi?root=ES%2065%2Bf&amp;gscope=all&amp;ascope=all,"['spanish invasion', 'copla', 'cantautor', 'pop romantico', 'cancion melodica', 'rumba', 'spanish pop', 'spanish classical', 'cante flamenco', 'trova', 'spanish new wave', 'bolero', 'classic italian pop', 'flamenco', 'nova canco', 'ye ye', 'catalan folk', 'italian adult pop', 'musica catalana', 'rock catala', 'spanish folk', 'galego', 'indie catala', 'latin', 'latin pop', 'pop flamenco', 'rock andaluz', 'vintage spanish pop']"
1125,Spain,65+,male,spotify:playlist:2P6rCTvueCKnmrxcsStgFR,https://everynoise.com/everydemo.cgi?root=ES%2065%2Bm&amp;gscope=all&amp;ascope=all,"['spanish invasion', 'cantautor', 'pop romantico', 'cancion melodica', 'copla', 'spanish classical', 'spanish new wave', 'rumba', 'spanish pop', 'spanish folk', 'bolero', 'nova canco', 'trova', 'catalan folk', 'galego', 'musica catalana', 'rock catala', 'spanish prog', 'ye ye', 'cante flamenco', 'classic italian pop', 'indie catala', 'musica canaria', 'rock andaluz', 'vintage spanish pop']"
1126,Sri Lanka,0-17,female,spotify:playlist:1bM0infc1r5Le9nCRQV648,https://everynoise.com/everydemo.cgi?root=LK%200-17f&amp;gscope=all&amp;ascope=all,"['sinhala pop', 'classic sinhala pop', 'sinhala rap', 'filmi', 'sinhala indie', 'tamil pop', 'alt z', 'desi hip hop', 'pop', 'classic persian pop', 'social media pop', 'tamil hip hop']"
1127,Sri Lanka,0-17,male,spotify:playlist:3ZELDgp7djuORPSvxVglKt,https://everynoise.com/everydemo.cgi?root=LK%200-17m&amp;gscope=all&amp;ascope=all,"['sinhala pop', 'classic sinhala pop', 'sinhala rap', 'sinhala indie', 'sinhala edm']"
1128,Sri Lanka,18-24,female,spotify:playlist:3DaRRyKg5goEqCnuOga9zX,https://everynoise.com/everydemo.cgi?root=LK%2018-24f&amp;gscope=all&amp;ascope=all,"['sinhala pop', 'classic sinhala pop', 'sinhala rap', 'sinhala indie']"
1129,Sri Lanka,18-24,male,spotify:playlist:0kJWJo1OXBFhUFYosTxsXS,https://everynoise.com/everydemo.cgi?root=LK%2018-24m&amp;gscope=all&amp;ascope=all,"['sinhala pop', 'sinhala rap', 'classic sinhala pop', 'sinhala indie', 'sinhala edm']"
1130,Sri Lanka,25-29,female,spotify:playlist:6CI4ZVFtbBXZNK6MVBWkQf,https://everynoise.com/everydemo.cgi?root=LK%2025-29f&amp;gscope=all&amp;ascope=all,"['sinhala pop', 'classic sinhala pop', 'sinhala indie', 'sinhala rap']"
